2019-10-11 23:00:31,"b'Can you recommend anyone for this job? Service Writer - https://t.co/EuFuPwYumj #CustomerService #Gillette, WY'"
2019-10-11 22:37:10,b'@drdisrespect  This is lit   #Gillette  https://t.co/3qHsITsH1a'
2019-10-11 22:07:24,"b""Check out Gillette Venus Platinum Extra Smooth Metal Handle Women's Five Blade Razor #Gillette https://t.co/GZ7m4saGUq via @eBay"""
2019-10-11 22:02:10,"b""Just posted me performing one of my original songs, 'Flaws in Our Scars', on YouTube! Check it out!!!\xe2\x80\xa6 https://t.co/hO1BeJiNVB"""
2019-10-11 21:58:21,b'RT @AmendolaElise: Patriots @kvn_03 returns fumble for a diving TD. #patriots #football #giants #gillette #pyloncam #punch #pylondive #touc\xe2\x80\xa6'
2019-10-11 21:53:08,b'Patriots @kvn_03 returns fumble for a diving TD. #patriots #football #giants #gillette #pyloncam #punch #pylondive\xe2\x80\xa6 https://t.co/nGUxxrNAoi'
2019-10-11 21:48:41,b'Check out NEW GILLETTE 5  Aqua Grip 5 Blade Razor Handle + 2 Cartridges Free Shipping #Gillette https://t.co/zBLMelL2dH via @eBay'
2019-10-11 21:42:09,"b""Check out Gillette 3 Blade Men's Razor - 1 Aqua Grip Handle + 2 Razor Blade Refills #Gillette https://t.co/gqKwlHm3as via @eBay"""
2019-10-11 21:34:21,b'Check out 8 Pack Gillette Sensor 3 Blade Disposable Razors With Ultragrip Lubestrip  #Gillette https://t.co/Q3TG6QZDgK via @eBay'
2019-10-11 21:16:13,b'#Gillette Challenge#... Gotta Shave off Clean soon\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\xf0\x9f\x91\x8c\n\xe2\x80\x9cAll I need is Aireyys Beard oil to come back strong\xe2\x80\x9d\xe2\x80\xa6 https://t.co/2zRp2uJweW'
2019-10-11 20:52:03,"b""RT @ACross7071: so #egalitarians are the biggest apologists for feminism's and women's attack on men. Women do the most consumer spending s\xe2\x80\xa6"""
2019-10-11 20:48:53,"b""RT @cheeseynutkins: The new #Ford commercial vehicles ad showing #Gillette how it's done \xf0\x9f\x92\xaa"""
2019-10-11 20:46:55,b'@upfieldglobal @mimmymum @newsalfox @Flora @StopFundingHate @TransActualUK @WhatTheTrans @transadvocate\xe2\x80\xa6 https://t.co/VfWoOVu6mZ'
2019-10-11 19:13:58,"b'This job might be a great fit for you: Service Writer - https://t.co/IIgVZlW9tl #CustomerService #Gillette, WY'"
2019-10-11 18:25:15,b'RT @JoleneBoger: I wanna make gift baskets for the #feminist They will include #cookbooks #razors (Preferably #gillette since there is a lo\xe2\x80\xa6'
2019-10-11 17:50:23,"b'Stop staring at the clock every day. It\'s time for a new career. Follow us to view jobs with titles like ""Courier/\xe2\x80\xa6 https://t.co/1Aa6ZWhusl'"
2019-10-11 17:38:02,b'#Gillette Fusion Proglide \nStyler 3-in-1 Body Groomer \nwith Beard Trimmer \nWorth Rs 1500/- at Rs 899/ \n\nhttps://t.co/2zUA4q4191'
2019-10-11 17:20:57,b'We hung up our #Wyoming floor map to display its beauty. Annie Mayfield and I were standing on top of the world as\xe2\x80\xa6 https://t.co/u7BjLslBZI'
2019-10-11 16:44:43,"b'Can you recommend anyone for this #Retail job in #Gillette, WY? Click the link in our bio to see it and more. 70001\xe2\x80\xa6 https://t.co/S8cbDx9Dm0'"
2019-10-11 16:04:45,b'Pats slaughtered the Giants \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbb #foxborough #foxboroughfaithful #patriots #nfl #football #gillettestadium #gillette\xe2\x80\xa6 https://t.co/4MPGcijcob'
2019-10-11 15:56:23,"b'Go woke, go broke #Gillette \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/kTQqwKEVtD'"
2019-10-11 15:44:14,"b""Come see a live demonstration of @CIMCONLIGHTING's #NearSky #SmartCity platform in Booth #48 at the National Grid 2\xe2\x80\xa6 https://t.co/gtuQ1Hpjci"""
2019-10-11 12:02:04,b'RT @DevinNunescuzzy: #pringles \n#daniellelloyd \n#gillette\n@Gillette @GilletteVenus \nVery surprised that Gillette has not got into the actio\xe2\x80\xa6'
2019-10-11 11:59:36,b'If companies want to pander &amp; virtue signal for \xf0\x9f\x92\xb0 that\xe2\x80\x99s fine. There are always alternatives to their products.\nI n\xe2\x80\xa6 https://t.co/VfCz1wCe1Y'
2019-10-11 09:15:06,b'#pringles \n#daniellelloyd \n#gillette\n@Gillette @GilletteVenus \nVery surprised that Gillette has not got into the ac\xe2\x80\xa6 https://t.co/agbGkc1AQL'
2019-10-11 08:31:27,b'Keep an eye on #Gillette. The biggest beneficiary of the corporate tax cut + humangous pricing power + #moat + tech\xe2\x80\xa6 https://t.co/G7Jbg6td8t'
2019-10-11 08:05:13,b'RT @vivek_coool21: @AmazonHelp @amazonIN so you guys are still living in 2017?\n\nOrder #Gillette Mach 3 Turbo blades and got set manufacture\xe2\x80\xa6'
2019-10-11 08:00:23,"b""RT @EgardWatchCo: Our video response to Gillette. \nIt's time for society to start celebrating each other. Not tearing each other down.\n#wes\xe2\x80\xa6"""
2019-10-11 06:55:04,b'@AmazonHelp @amazonIN so you guys are still living in 2017?\n\nOrder #Gillette Mach 3 Turbo blades and got set manufa\xe2\x80\xa6 https://t.co/G5ymKMvvCq'
2019-10-11 06:11:56,b'RT @henryspil: Always good to revisit an old favourite - #Gillette #ghostsign Gray\xe2\x80\x99s Inn Road WC1. The ad at the top is clearer than I reme\xe2\x80\xa6'
2019-10-11 05:13:29,b'RT @henryspil: Always good to revisit an old favourite - #Gillette #ghostsign Gray\xe2\x80\x99s Inn Road WC1. The ad at the top is clearer than I reme\xe2\x80\xa6'
2019-10-11 05:06:49,b'RT @henryspil: Always good to revisit an old favourite - #Gillette #ghostsign Gray\xe2\x80\x99s Inn Road WC1. The ad at the top is clearer than I reme\xe2\x80\xa6'
2019-10-11 05:06:33,b'RT @henryspil: Always good to revisit an old favourite - #Gillette #ghostsign Gray\xe2\x80\x99s Inn Road WC1. The ad at the top is clearer than I reme\xe2\x80\xa6'
2019-10-11 02:22:21,b'Would someone sitting near the screamer at the @Patriots game kindly ask her to stop torturing the at-home viewers?\xe2\x80\xa6 https://t.co/04qnTbB7S2'
2019-10-11 02:03:29,b'RT @GreenScreenGal: Getting a tad carried away &amp; having FUN creating my badge for @MassCUE 2019 conference!  #masscue19 Hope to see you all\xe2\x80\xa6'
2019-10-11 01:56:10,"b""so #egalitarians are the biggest apologists for feminism's and women's attack on men. Women do the most consumer sp\xe2\x80\xa6 https://t.co/cOwJ1w5GSu"""
2019-10-11 01:52:10,b'@RitaPanahi @3AW693 She also said in January this year that the marketing move by #Gillette was genius as women did\xe2\x80\xa6 https://t.co/4cTL9ITmLk'
2019-10-11 01:44:02,b'@patriots fans at #Gillette right now be like.. https://t.co/sYX3yKfDBK'
2019-10-11 01:34:24,b'RT @AlliColgate: First Patriots game! #patsgame #Patriots #football #Gillette @Paula_Colgate @Patriots @GilletteStadium https://t.co/Ta7et8\xe2\x80\xa6'
2019-10-11 01:33:02,b'First Patriots game! #patsgame #Patriots #football #Gillette @Paula_Colgate @Patriots @GilletteStadium https://t.co/Ta7et8O6a2'
2019-10-11 01:27:00,"b""Let's go Patriots!!! #Patriots #patsgame #Gillette https://t.co/UDsW9jQrIl"""
2019-10-10 23:49:29,b'RT @KristiRaeGaron: Just me and Jarvis Green \xf0\x9f\x98\x8d #patsgame #Patriots #gillette https://t.co/GHLN1OTdmn'
2019-10-10 23:49:05,b'Just me and Jarvis Green \xf0\x9f\x98\x8d #patsgame #Patriots #gillette https://t.co/GHLN1OTdmn'
2019-10-10 23:48:00,b'GO PATS! #PATSGAME #patriots #gillette https://t.co/nTQSVnuN8Z'
2019-10-10 23:05:00,b'Consumers who love #DollarShaveClub also like racing games 3 times more than the average person. What about fans of\xe2\x80\xa6 https://t.co/wKdcduk5tn'
